,Beta,Gini,Total,Group_probs,Group,Time Window Size
13,10000,0.001482248044578928,0.3151364848320497,"{nan: 0.31476872743115736, 'Hotline': 0.315173387310913, 'Reentry': 0.3168738516031944}",reenterType,30
0,0,0.14650145463476205,0.21498977117138132,"{-3: 0.19771662399717121, -1: 0.26202485591898134, -2: 0.2544785631145727, 1: 0.3328695032278344, 2: 0.1464538200258235}",HousingStatusNextCall,30
1,10,0.08163921277494157,0.21567336646071616,"{-3: 0.20371290735531067, -1: 0.24798819395858268, -2: 0.2432220278646768, 1: 0.29777842757391065, 2: 0.1983685395937015}",HousingStatusNextCall,30
2,25,0.10771645221895398,0.21869613002593566,"{-3: 0.2106773753763878, -1: 0.2408703421021194, -2: 0.23659179412657452, 1: 0.349725409334607, 2: 0.1983685395937015}",HousingStatusNextCall,30
3,50,0.09860887452182333,0.23485437784361185,"{-3: 0.23248793541343715, -1: 0.24088454442225785, -2: 0.24053093201828266, 1: 0.349725409334607, 2: 0.1983685395937015}",HousingStatusNextCall,30
4,75,0.09492637696784273,0.24668218488396085,"{-3: 0.24556653337717452, -1: 0.24924257084446494, -2: 0.24957951187522254, 1: 0.349725409334607, 2: 0.1983685395937015}",HousingStatusNextCall,30
5,100,0.09326364793435901,0.254528677935633,"{-3: 0.25348602345055166, -1: 0.25660093771149534, -2: 0.257546016000468, 1: 0.349725409334607, 2: 0.1983685395937015}",HousingStatusNextCall,30
6,250,0.09659715011471977,0.264271332199656,"{-3: 0.2633103205597924, -1: 0.2662062200849948, -2: 0.26705422089020214, 1: 0.349725409334607, 2: 0.190218030789646}",HousingStatusNextCall,30
7,500,0.058996931001441225,0.29452219914244254,"{-3: 0.29372946694260404, -1: 0.296622480669185, -2: 0.29636396750969696, 1: 0.349725409334607, 2: 0.24213275035752402}",HousingStatusNextCall,30
8,750,0.05907418539323695,0.2960467998488703,"{-3: 0.2949510541532087, -1: 0.2989854893513135, -2: 0.2985744959247481, 1: 0.349725409334607, 2: 0.24213275035752402}",HousingStatusNextCall,30
9,1000,0.05925350801061827,0.2964501556650514,"{-3: 0.29500932326422, -1: 0.30009131031304476, -2: 0.29998982731535445, 1: 0.349725409334607, 2: 0.24213275035752402}",HousingStatusNextCall,30
10,2500,0.05922807279038073,0.29754340987180633,"{-3: 0.2959897766857683, -1: 0.3015307216482809, -2: 0.3013081228715891, 1: 0.349725409334607, 2: 0.24213275035752402}",HousingStatusNextCall,30
11,5000,0.05925616517924238,0.29781859839892233,"{-3: 0.29616933856861605, -1: 0.30199347119493863, -2: 0.30187071750693173, 1: 0.349725409334607, 2: 0.24213275035752402}",HousingStatusNextCall,30
12,7500,0.059301429197243447,0.2978283911176398,"{-3: 0.2961544780617752, -1: 0.3021675128637726, -2: 0.30184697756792994, 1: 0.349725409334607, 2: 0.24213275035752402}",HousingStatusNextCall,30
13,10000,0.05932156093559344,0.2979472825426797,"{-3: 0.29623237157399296, -1: 0.30239784906894873, -2: 0.302060311628354, 1: 0.349725409334607, 2: 0.24213275035752402}",HousingStatusNextCall,30
0,0,0.04924390552417625,0.21498977117138132,"{0: 0.21754466989447416, 1: 0.1785355919099027}",SpousePresent,30
1,10,0.02568477861851438,0.21511206453358853,"{0: 0.21649767662404318, 1: 0.19534167165039862}",SpousePresent,30
2,25,0.015687175734266843,0.2152645348527572,"{0: 0.21612573264596854, 1: 0.2029766666685685}",SpousePresent,30
3,50,0.010280559242416474,0.2174132930021935,"{0: 0.21798857322712417, 1: 0.20920499564165457}",SpousePresent,30
4,75,0.008581349162408219,0.2180302150281765,"{0: 0.21851317459083525, 1: 0.21113918083019725}",SpousePresent,30
5,100,0.007027116213717245,0.21844574461205504,"{0: 0.21884304290017512, 1: 0.21277695512756445}",SpousePresent,30
6,250,0.00418838000475399,0.21868872505066597,"{0: 0.2189269517727026, 1: 0.21528962372758628}",SpousePresent,30
7,500,0.002556381227929668,0.21900915529747397,"{0: 0.21915518142570817, 1: 0.21692560395847427}",SpousePresent,30
8,750,0.0018221532567318278,0.2206330017414852,"{0: 0.220737992279089, 1: 0.21913496041249855}",SpousePresent,30
9,1000,0.0013365242132890955,0.22405667891325787,"{0: 0.22413494886484892, 1: 0.2229398961538091}",SpousePresent,30
10,2500,0.0014856249983543472,0.2441691872171865,"{0: 0.24426397407531691, 1: 0.2428167355185393}",SpousePresent,30
11,5000,0.0010043471883214453,0.24876088068507182,"{0: 0.24882622029175958, 1: 0.2478285925620475}",SpousePresent,30
12,7500,0.0013976673864517731,0.24824111295399867,"{0: 0.2483317888464204, 1: 0.24694731793693628}",SpousePresent,30
13,10000,0.0013596048438470221,0.25081625049402667,"{0: 0.2509053779136702, 1: 0.24954454962250802}",SpousePresent,30
0,0,0.10060171706437473,0.21498977117138132,"{0: 0.22506824188674435, 1: 0.19931762056386326, 2: 0.202745989304329, 3: 0.20493600040208643, 4: 0.1950118717023591, 5: 0.20306543843044622, 6: 0.1864496631901305, 7: 0.211312993268768, 8: 0.2389351361506045, 9: 0.135650300772434, 11: 0.097695813024681}",Children,30
1,10,0.08834188873774441,0.21515288846779934,"{0: 0.22171318085449443, 1: 0.20637964127789152, 2: 0.2071914317441152, 3: 0.20628801676316363, 4: 0.20007038267094174, 5: 0.20425533353202885, 6: 0.19226919303216475, 7: 0.2163043179901504, 8: 0.23409335671320852, 9: 0.2650212751883645, 11: 0.097695813024681}",Children,30
2,25,0.07430763726421594,0.2154335053521233,"{0: 0.22026382734279762, 1: 0.2093905254293867, 2: 0.2093290751869552, 3: 0.2086211972701855, 4: 0.20343099568342887, 5: 0.2067222610803326, 6: 0.2015066917136146, 7: 0.21400568891386393, 8: 0.23409335671320852, 9: 0.24214221458915675, 11: 0.097695813024681}",Children,30
3,50,0.09011364996738265,0.21717480860584407,"{0: 0.2210456561836771, 1: 0.21247687160090928, 2: 0.212349398253064, 3: 0.2112370556689408, 4: 0.20763983388608878, 5: 0.2115569867315902, 6: 0.20322117872628148, 7: 0.21400568891386393, 8: 0.23409335671320852, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
4,75,0.08669000345811173,0.2208308310147736,"{0: 0.22428662617890213, 1: 0.21672881751639242, 2: 0.21663598152798186, 3: 0.21533421055061616, 4: 0.2121938887578163, 5: 0.21436771377228586, 6: 0.20934717739749745, 7: 0.21816043834522147, 8: 0.23409335671320852, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
5,100,0.08895978232798751,0.22287659747806093,"{0: 0.22608050684388326, 1: 0.21912513719074647, 2: 0.21894179341493572, 3: 0.2177843109190765, 4: 0.21491282993075783, 5: 0.21692775643623396, 6: 0.21063190312420238, 7: 0.21816043834522147, 8: 0.24632614854748766, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
6,250,0.08503387180737072,0.22975387829497618,"{0: 0.232773801267885, 1: 0.22623149535132242, 2: 0.22595241610945746, 3: 0.22514325605773086, 4: 0.22149646305765233, 5: 0.22521639117826858, 6: 0.21875094302544165, 7: 0.23388382212423986, 8: 0.24632614854748766, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
7,500,0.08255210652710786,0.2321090252475875,"{0: 0.23506116280632042, 1: 0.22857764659684082, 2: 0.22857693860156045, 3: 0.22762854116130216, 4: 0.22389693662795526, 5: 0.2279685932277526, 6: 0.2215450077469555, 7: 0.22994422925458127, 8: 0.24632614854748766, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
8,750,0.08215745493771663,0.23301903236995264,"{0: 0.2359804148334577, 1: 0.22963285599550612, 2: 0.22933890059888054, 3: 0.2284551641848839, 4: 0.22465211133411725, 5: 0.22870030274550748, 6: 0.22233339293055143, 7: 0.2309072391743621, 8: 0.24632614854748766, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
9,1000,0.08219624605828509,0.23304442894492153,"{0: 0.23595874748140522, 1: 0.22970674821787915, 2: 0.22950408502331962, 3: 0.22855380913108814, 4: 0.22463629419163594, 5: 0.22858651110181696, 6: 0.22219459211280823, 7: 0.2309072391743621, 8: 0.24632614854748766, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
10,2500,0.08147391390457771,0.2334767885834574,"{0: 0.23631613793736167, 1: 0.23025231203515167, 2: 0.22993445784282057, 3: 0.2290511038149133, 4: 0.22559623733342446, 5: 0.22909240593948027, 6: 0.22336186549033415, 7: 0.2309072391743621, 8: 0.24632614854748766, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
11,5000,0.08102807721930103,0.23467005787564893,"{0: 0.2375854742343006, 1: 0.2313866714584876, 2: 0.23104950101007582, 3: 0.23018506093547034, 4: 0.2262475572421758, 5: 0.2303374984203374, 6: 0.22403914359538105, 7: 0.2309072391743621, 8: 0.24632614854748766, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
12,7500,0.08129919074125722,0.23403204528447036,"{0: 0.23688768278855105, 1: 0.23081177861869007, 2: 0.2304746579995115, 3: 0.2296719577501573, 4: 0.22583954703665068, 5: 0.22954485501531563, 6: 0.22357028553908345, 7: 0.2309072391743621, 8: 0.24632614854748766, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
13,10000,0.08142448879292759,0.23371275579699122,"{0: 0.2365392176639059, 1: 0.23054590390943552, 2: 0.2301870910828535, 3: 0.22930740615430428, 4: 0.22561722005557233, 5: 0.2294827571514408, 6: 0.22336186549033415, 7: 0.2309072391743621, 8: 0.24632614854748766, 9: 0.24214221458915675, 11: 0.0555865533156252}",Children,30
0,0,0.050478088967168995,0.21498977117138132,"{0: 0.21492356954302988, 1: 0.21076773637901844, 2: 0.2383985192917143, 3: 0.26349922074918886, 6: 0.259231710081987}",Children0_2,30
1,10,0.03605405021650133,0.2150424427764591,"{0: 0.21494804393745073, 1: 0.21373208372392163, 2: 0.22561407008200526, 3: 0.2267254945203403, 6: 0.259231710081987}",Children0_2,30
2,25,0.03283260177182762,0.21672508511475075,"{0: 0.21665343428861164, 1: 0.2161899329336414, 2: 0.22219891521199372, 3: 0.22400122205915923, 6: 0.259231710081987}",Children0_2,30
3,50,0.026966303612756898,0.22175448022745686,"{0: 0.22171568430730104, 1: 0.2215992455993306, 2: 0.2240169558563886, 3: 0.22400122205915923, 6: 0.259231710081987}",Children0_2,30
4,75,0.025155431800027,0.22468708422165382,"{0: 0.22466222995841276, 1: 0.22461989851659325, 2: 0.22609788177659226, 3: 0.22355303361068626, 6: 0.259231710081987}",Children0_2,30
5,100,0.02007236375996412,0.23282524082746808,"{0: 0.23279608444731453, 1: 0.23287798241039137, 2: 0.23315998629051385, 3: 0.2401334576890382, 6: 0.259231710081987}",Children0_2,30
6,250,0.012269985129665347,0.2478027279883533,"{0: 0.24781865680545964, 1: 0.2477060750756889, 2: 0.24816044053070613, 3: 0.2403897011926847, 6: 0.259231710081987}",Children0_2,30
7,500,0.017331059829101013,0.2890938911479942,"{0: 0.28922775855219346, 1: 0.288103156974274, 2: 0.2892042869686451, 3: 0.2879436289676988, 6: 0.259231710081987}",Children0_2,30
8,750,0.02162376239774971,0.2954386804843179,"{0: 0.2956257379714532, 1: 0.29411342368816107, 2: 0.2954604576088622, 3: 0.2906679014288799, 6: 0.259231710081987}",Children0_2,30
9,1000,0.012245480902096918,0.27755679205002043,"{0: 0.2776424810434413, 1: 0.2769633467187783, 2: 0.2776803786296349, 3: 0.2727737978084063, 6: 0.259231710081987}",Children0_2,30
10,2500,0.02097635438429351,0.2937717362296583,"{0: 0.2938196033754136, 1: 0.29303290329600923, 2: 0.2959918742408726, 3: 0.29486715170043887, 6: 0.259231710081987}",Children0_2,30
11,5000,0.021594122529852922,0.2955492596930992,"{0: 0.295642983459289, 1: 0.2945827916181249, 2: 0.2971002387280815, 3: 0.29676389399213066, 6: 0.259231710081987}",Children0_2,30
12,7500,0.018956041234792206,0.29098287617569063,"{0: 0.2910432948043665, 1: 0.29031698371360076, 2: 0.292257055403806, 3: 0.2917795909406423, 6: 0.259231710081987}",Children0_2,30
13,10000,0.02216389288206967,0.29565352310489174,"{0: 0.295704791453577, 1: 0.29492123803751347, 2: 0.2976122596374339, 3: 0.29793083588285607, 6: 0.259231710081987}",Children0_2,30
0,0,0.07167726615503058,0.21498977117138132,"{0: 0.21598009873919355, 1: 0.20635245567534796, 2: 0.21422620693008937, 3: 0.1984529312314734, 4: 0.136796081037467}",Children3_5,30
1,10,0.06531353546657213,0.2150131725696068,"{0: 0.21566991738454333, 1: 0.20955295893426762, 2: 0.21267091648045475, 3: 0.21050028064615747, 4: 0.136796081037467}",Children3_5,30
2,25,0.06466112823008152,0.21505942226719574,"{0: 0.21552351276432005, 1: 0.2113998310465082, 2: 0.21256135966581213, 3: 0.21050028064615747, 4: 0.136796081037467}",Children3_5,30
3,50,0.11337716272620646,0.21523642806982593,"{0: 0.21559428303390546, 1: 0.2124888783301608, 2: 0.21307049205411863, 3: 0.21330307688217665, 4: 0.0831258205181594}",Children3_5,30
4,75,0.11536630568638025,0.21864871309087708,"{0: 0.21899457574343806, 1: 0.21608886545090075, 2: 0.21628275562703742, 3: 0.2143571952910433, 4: 0.0831258205181594}",Children3_5,30
5,100,0.11580520027250858,0.22217883351323195,"{0: 0.22252197105413055, 1: 0.21967688126534748, 2: 0.21953554035790412, 3: 0.21932502175436547, 4: 0.0831258205181594}",Children3_5,30
6,250,0.11872364841574644,0.22938938844762505,"{0: 0.22972774542906776, 1: 0.2270228946891272, 2: 0.22635468977592826, 3: 0.2257867757819415, 4: 0.0831258205181594}",Children3_5,30
7,500,0.1241724925297742,0.24049994568279187,"{0: 0.241042089816736, 1: 0.23646888931551766, 2: 0.2367536462586608, 3: 0.23278694798628102, 4: 0.0831258205181594}",Children3_5,30
8,750,0.1238009023071828,0.24007143781011756,"{0: 0.24059551370707474, 1: 0.2362581111739449, 2: 0.2360162523998956, 3: 0.23278694798628102, 4: 0.0831258205181594}",Children3_5,30
9,1000,0.12481388644074691,0.2439574183338708,"{0: 0.24451737138803736, 1: 0.23968980014826857, 2: 0.24052845394083833, 3: 0.23721227411915646, 4: 0.0831258205181594}",Children3_5,30
10,2500,0.12559077420258888,0.24497821234134445,"{0: 0.24553667500863224, 1: 0.2407560883429186, 2: 0.24147008838078834, 3: 0.23721227411915646, 4: 0.0831258205181594}",Children3_5,30
11,5000,0.1255626196855996,0.2451153177309111,"{0: 0.24568317214972174, 1: 0.2409106744320392, 2: 0.2410732703907636, 3: 0.23721227411915646, 4: 0.0831258205181594}",Children3_5,30
12,7500,0.1258322944751979,0.24538087187201837,"{0: 0.24593027497417633, 1: 0.24128727987460008, 2: 0.24166933245206285, 3: 0.23721227411915646, 4: 0.0831258205181594}",Children3_5,30
13,10000,0.12583399921406402,0.24538341198720862,"{0: 0.24593306741076923, 1: 0.24128802618485684, 2: 0.24166933245206285, 3: 0.23721227411915646, 4: 0.0831258205181594}",Children3_5,30
0,0,0.07407416534560449,0.21498977117138132,"{0: 0.216302961331157, 1: 0.2078321064229078, 2: 0.2080625146839423, 4: 0.21111225595839692, 3: 0.19906560358124303, 6: 0.120233858171733}",Children6_10,30
1,10,0.07509249553169424,0.21500510880339677,"{0: 0.21605537650413587, 1: 0.2090362062894606, 2: 0.2109325056024426, 4: 0.19951364749393105, 3: 0.20114558409112165, 6: 0.120233858171733}",Children6_10,30
2,25,0.07493682721617499,0.21512210479899996,"{0: 0.2159687505644997, 1: 0.21022740803065995, 2: 0.212194179336243, 4: 0.19951364749393105, 3: 0.20429106146368095, 6: 0.120233858171733}",Children6_10,30
3,50,0.07404662248154553,0.2212480850941887,"{0: 0.22198391404233864, 1: 0.21702444535285165, 2: 0.21850280321811721, 4: 0.21195931441212176, 3: 0.2118347801130055, 6: 0.120233858171733}",Children6_10,30
4,75,0.07574710988030245,0.2255755517414646,"{0: 0.22625151162154147, 1: 0.22174722850026654, 2: 0.2230705584575648, 4: 0.21627992520612793, 3: 0.21619393728143718, 6: 0.120233858171733}",Children6_10,30
5,100,0.076003937524144,0.2268452979075471,"{0: 0.22744850548742884, 1: 0.2233196401998572, 2: 0.22458569808230283, 4: 0.21657111250661604, 3: 0.2210598071075232, 6: 0.120233858171733}",Children6_10,30
6,250,0.11443371394692703,0.22880569077229077,"{0: 0.22939807964322093, 1: 0.22530064451442547, 2: 0.22648849482380914, 4: 0.2323267184244706, 3: 0.2226402426654419, 6: 0.0708698935865808}",Children6_10,30
7,500,0.07608672036497553,0.23131438047660954,"{0: 0.23179055295138415, 1: 0.2286218453331977, 2: 0.22938149272252084, 4: 0.23130839143572363, 3: 0.22481487529086513, 6: 0.120233858171733}",Children6_10,30
8,750,0.11646505882377621,0.2326387231495266,"{0: 0.2332776475254021, 1: 0.22903464008375865, 2: 0.2299896069741993, 4: 0.21980531044345641, 3: 0.2264737288088869, 6: 0.0708698935865808}",Children6_10,30
9,1000,0.07646500644893482,0.23155218058407626,"{0: 0.23198799668296424, 1: 0.22902865073218565, 2: 0.22957634337479904, 4: 0.23414434300162543, 3: 0.22743263524129143, 6: 0.120233858171733}",Children6_10,30
10,2500,0.11442617481937258,0.23584445285684338,"{0: 0.23647169651736977, 1: 0.2322955676224871, 2: 0.23301413179044192, 4: 0.2279020977310368, 3: 0.23047171981069448, 6: 0.0708698935865808}",Children6_10,30
11,5000,0.11432693181987887,0.23270569283059123,"{0: 0.2333356392821594, 1: 0.22924393834646362, 2: 0.23004482513801516, 4: 0.2264423892462616, 3: 0.22414943532358236, 6: 0.0708698935865808}",Children6_10,30
12,7500,0.11444178138447023,0.23279561521391895,"{0: 0.23340829020138448, 1: 0.22936952418680684, 2: 0.23029128180551875, 4: 0.2245998139257776, 3: 0.2255090894363564, 6: 0.0708698935865808}",Children6_10,30
13,10000,0.11445040679768649,0.2328085607925573,"{0: 0.23342200836843424, 1: 0.2293812046225333, 2: 0.23029128180551875, 4: 0.2245998139257776, 3: 0.2255090894363564, 6: 0.0708698935865808}",Children6_10,30
0,0,0.1284678176904347,0.21498977117138132,"{0: 0.21660633399489906, 1: 0.20191149932220515, 2: 0.21023802645700168, 3: 0.179901285339212, 4: 0.0878149391902073}",Children11_14,30
1,10,0.11760227672421765,0.21501318453052445,"{0: 0.21626850357390298, 1: 0.2050233711937605, 2: 0.20967625407263918, 3: 0.1972611645199682, 4: 0.0878149391902073}",Children11_14,30
2,25,0.06254245173926601,0.21513089275610064,"{0: 0.21592100205587086, 1: 0.20866509955388635, 2: 0.21038687282437143, 3: 0.21299260793676525, 4: 0.2952743177909835}",Children11_14,30
3,50,0.06060744784496978,0.2154995514804055,"{0: 0.21576284668975068, 1: 0.21354103803919727, 2: 0.21186857207819693, 3: 0.22230148309805106, 4: 0.2952743177909835}",Children11_14,30
4,75,0.044953742879927705,0.23093802046321393,"{0: 0.23118472470260992, 1: 0.22908617361469383, 2: 0.22833378537513144, 3: 0.23183200926690767, 4: 0.2952743177909835}",Children11_14,30
5,100,0.04188951509080106,0.2374456825741679,"{0: 0.23759437131614888, 1: 0.23669620506243022, 2: 0.2349989332197633, 3: 0.23183200926690767, 4: 0.2952743177909835}",Children11_14,30
6,250,0.02966037080108664,0.2569041200423786,"{0: 0.2577277955071501, 1: 0.2501631093733031, 2: 0.252688074516488, 3: 0.2510426652328993, 4: 0.2952743177909835}",Children11_14,30
7,500,0.026216434346482055,0.26311505620759834,"{0: 0.2640582056079264, 1: 0.25544134321759315, 2: 0.258155875119789, 3: 0.2565862340267313, 4: 0.2952743177909835}",Children11_14,30
8,750,0.02784910314766497,0.26316907628037595,"{0: 0.26417933589436277, 1: 0.2551843074560398, 2: 0.25721845646419345, 3: 0.2536298280403878, 4: 0.2952743177909835}",Children11_14,30
9,1000,0.024548617322153774,0.26692798345008195,"{0: 0.2679175600250391, 1: 0.2590395973285616, 2: 0.2612788134850234, 3: 0.25853170497514305, 4: 0.2952743177909835}",Children11_14,30
10,2500,0.024841674642020313,0.2675629853431696,"{0: 0.26854998732950913, 1: 0.25971541625161765, 2: 0.2619961621555175, 3: 0.2579728449407713, 4: 0.2952743177909835}",Children11_14,30
11,5000,0.024850699815894713,0.26778717381499684,"{0: 0.26878308412649576, 1: 0.25988534444795697, 2: 0.26212197701298356, 3: 0.2579728449407713, 4: 0.2952743177909835}",Children11_14,30
12,7500,0.02653996236907508,0.2652472603440363,"{0: 0.26642135119623317, 1: 0.25579062963392496, 2: 0.2587670196305561, 3: 0.25693200662713206, 4: 0.2952743177909835}",Children11_14,30
13,10000,0.02658522820803227,0.2652260348172002,"{0: 0.2664219608720085, 1: 0.2557426577014064, 2: 0.25799714850787947, 3: 0.25693200662713206, 4: 0.2952743177909835}",Children11_14,30
0,0,0.1298194622347886,0.21498977117138132,"{0: 0.21790154542429244, 1: 0.18614055958608042, 2: 0.1684520388550692, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
1,10,0.13097689427216355,0.21503874792362349,"{0: 0.21709959830818157, 1: 0.19564200145911836, 2: 0.17664479633054547, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
2,25,0.13049406202353792,0.21511523520569809,"{0: 0.21674766813512655, 1: 0.19957362254211752, 2: 0.1860473879952516, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
3,50,0.13082852609532825,0.21514434179675435,"{0: 0.2166344543651761, 1: 0.2012889557623439, 2: 0.1868304701845341, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
4,75,0.13088691131942778,0.2151875811207256,"{0: 0.21660799716521853, 1: 0.20204830689433334, 2: 0.18787731841822508, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
5,100,0.1309541266911272,0.2151905450444099,"{0: 0.21659131065025736, 1: 0.20230261066745664, 2: 0.18787731841822508, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
6,250,0.1311638453695863,0.21559690046987665,"{0: 0.2169028702724795, 1: 0.20351972749841235, 2: 0.19059830559745491, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
7,500,0.1310651775366729,0.21557996850486533,"{0: 0.21685437167744562, 1: 0.20375168945393657, 2: 0.19147138374329845, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
8,750,0.13105818654128976,0.21558440482624747,"{0: 0.21684042948858653, 1: 0.20393190930474087, 2: 0.19181578008930744, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
9,1000,0.13120229680907491,0.2157289761869645,"{0: 0.2169822665022709, 1: 0.20411120987863948, 2: 0.19196385264323873, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
10,2500,0.13119926870412182,0.2157513662090142,"{0: 0.21699142471467667, 1: 0.20424685079500576, 2: 0.19230824898924773, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
11,5000,0.13120020249061237,0.21577750423018657,"{0: 0.2170123635896659, 1: 0.20430568860867698, 2: 0.19252941893785283, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
12,7500,0.13121003126594133,0.2158120422622642,"{0: 0.2170469929559745, 1: 0.2043204911429067, 2: 0.1926718952463486, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
13,10000,0.13121003126594133,0.2158120422622642,"{0: 0.2170469929559745, 1: 0.2043204911429067, 2: 0.1926718952463486, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
0,0,0.11371926358554174,0.21498977117138132,"{1: 0.22779643585909357, 2: 0.19991128754690837, 3: 0.1998692996407476, 4: 0.2019863099042468, 5: 0.1903075780364768, 6: 0.19687660989201913, 7: 0.18310654919045133, 9: 0.2223015087367455, 8: 0.1900544639569501, 13: 0.10839211886840976, 10: 0.15391518820868677, 12: 0.0935352900335353}",num_members,30
1,10,0.09969470537934257,0.2151821694533556,"{1: 0.2238769838921784, 2: 0.20611277033294714, 3: 0.20542819748709618, 4: 0.20463250505597633, 5: 0.19650677823997348, 6: 0.19803294773899932, 7: 0.1915308336347575, 9: 0.22006545621622806, 8: 0.1970136789591068, 13: 0.10839211886840976, 10: 0.218600675416652, 12: 0.0935352900335353}",num_members,30
2,25,0.08069249596844039,0.21547724056397166,"{1: 0.222277978049571, 2: 0.2086945649718097, 3: 0.20752675487774147, 4: 0.20703259545050764, 5: 0.20047688122858964, 6: 0.20283605670302524, 7: 0.19538175722012974, 9: 0.21420167332519302, 8: 0.20057946521273137, 13: 0.10839211886840976, 10: 0.218600675416652, 12: 0.284491055969591}",num_members,30
3,50,0.05975280968537071,0.2159700530504225,"{1: 0.22096797958877812, 2: 0.2114150926226288, 3: 0.20983304041535839, 4: 0.20980421201821275, 5: 0.20336126763013207, 6: 0.2074836161319364, 7: 0.20043262152694236, 9: 0.21303580058408958, 8: 0.20526477270170798, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.284491055969591}",num_members,30
4,75,0.051603177167164054,0.21632417789501623,"{1: 0.22100596808916984, 2: 0.2121246888057068, 3: 0.21070419701665147, 4: 0.210356353038895, 5: 0.20432413116187312, 6: 0.20826580184514132, 7: 0.20216695930723572, 9: 0.2097926911836229, 8: 0.20526477270170798, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.2634364261150631}",num_members,30
5,100,0.051576963020069005,0.21702765647823136,"{1: 0.2213495578449632, 2: 0.21314599890701388, 3: 0.21198202974120453, 4: 0.211710055499816, 5: 0.20522033819426386, 6: 0.20977349430839662, 7: 0.20241048792277808, 9: 0.214020221983037, 8: 0.20526477270170798, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.2634364261150631}",num_members,30
6,250,0.04995868839924756,0.21919763474063458,"{1: 0.2227532245738438, 2: 0.21611440174075489, 3: 0.21526217605822642, 4: 0.21469030399597339, 5: 0.2090312626811768, 6: 0.21285757074495987, 7: 0.20599068771874132, 9: 0.214020221983037, 8: 0.20576911088506664, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.2634364261150631}",num_members,30
7,500,0.048624861258209855,0.21926243125929715,"{1: 0.2222869943483012, 2: 0.2167657799533921, 3: 0.21556612234101596, 4: 0.21504308757788435, 5: 0.2123343974114471, 6: 0.21304375943984744, 7: 0.20851969868492864, 9: 0.21592501562287508, 8: 0.20610150958592147, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.2634364261150631}",num_members,30
8,750,0.04793861093778413,0.21956992070923528,"{1: 0.2224904693885226, 2: 0.21723225654206257, 3: 0.21594818342459748, 4: 0.21551794453664014, 5: 0.2125583364116444, 6: 0.2135121764198072, 7: 0.20998454722775053, 9: 0.21592501562287508, 8: 0.20715694832501416, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.2634364261150631}",num_members,30
9,1000,0.04699292698192527,0.21999513911852375,"{1: 0.22278903287547513, 2: 0.21776859307690116, 3: 0.21644522917232775, 4: 0.21615030202429147, 5: 0.21345553433788003, 6: 0.21463095296389476, 7: 0.20881740079643257, 9: 0.21735094272425778, 8: 0.21150417413727363, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.2634364261150631}",num_members,30
10,2500,0.04627756848059334,0.2207309110889839,"{1: 0.22344990987894886, 2: 0.21852708571990279, 3: 0.21719103275528692, 4: 0.2168965805616194, 5: 0.21516756335452022, 6: 0.21514767879891564, 7: 0.21088597893743044, 9: 0.21530007835918533, 8: 0.21150417413727363, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.2634364261150631}",num_members,30
11,5000,0.04630728654932175,0.2207181821310828,"{1: 0.2234332255833354, 2: 0.21857656934122652, 3: 0.21719138723492726, 4: 0.2167656431643141, 5: 0.21515255969484312, 6: 0.21500002991102382, 7: 0.21088597893743044, 9: 0.21530007835918533, 8: 0.21150417413727363, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.2634364261150631}",num_members,30
